task_id,client,project_id,client_tier,team,task_type,seniority,task_complexity_score,brief_quality_score,deadline_pressure,scope_change_flag,pricing_model,created_at,delivered_at,sla_days,sla_breach,hours_spent,billable_hours,ai_usage_pct,ai_assisted,revisions,errors,rework_hours,outcome_score,revenue,cost,profit,created_by,updated_at,task_status,workflow_stage,jira_ticket,legacy_ai_flag,content_version,actual_days,profit_margin,efficiency_ratio,rework_ratio,cost_per_hour,revenue_per_hour,total_effort,profit_per_hour,delivery_days_actual,delivery_speed,ai_usage_bin
T01076,Client_H,P007,high,Design,article,junior,4,3.0,medium,0,hourly,2026-05-21,2026-05-25,5.0,0,24.97,14.33,0.59,True,2,1,0.67,80.93,1437.93,1220.22,217.71000000000004,user_092,2026-05-22,review,execution,JIRA-85776,false,final,4,0.1514051448957877,0.5738886663996796,0.026832198638366042,48.86744092911494,57.58630356427714,25.64,8.491029641185648,4,0.8,medium_high
T01077,Client_V,P033,low,SEO,design,mid,2,3.0,low,0,hourly,2026-04-19,2026-04-23,5.0,0,16.17,9.57,0.35,True,4,1,1.26,51.38,904.62,688.65,215.97000000000003,user_059,2026-04-19,review,client_review,,false,v4,4,0.2387411288717915,0.5918367346938775,0.07792207792207792,42.588126159554726,55.944341372912795,17.430000000000003,12.390705679862306,4,0.8,low_medium
T01078,Client_E,P059,mid,SEO,ticket,mid,5,3.0,low,0,hourly,2026-02-22,2026-02-27,2.0,1,8.04,6.47,0.15,False,4,1,1.58,71.06,718.27,372.44,345.83,user_072,2026-02-26,in_progress,finalized,JIRA-41174,true,final,5,0.4814763250588219,0.8047263681592041,0.1965174129353234,46.32338308457712,89.33706467661692,9.62,35.94906444906445,5,2.5,low
T01079,Client_C,P029,mid,Design,release,mid,3,1.0,medium,0,fixed,2025-11-11,2025-11-14,5.0,0,11.27,6.47,0.78,True,5,0,0.0,49.96,1431.31,707.53,723.78,user_021,2025-11-14,in_progress,briefing,JIRA-61139,false,v1,3,0.5056766179234408,0.5740905057675244,0.0,62.77994676131322,127.00177462289264,11.27,64.22182786157941,3,0.6,high
T01080,Client_D,P006,mid,Media,dev,junior,3,3.0,medium,0,hourly,2026-02-12,2026-02-14,10.0,0,9.91,5.26,0.51,True,1,1,2.32,92.91,470.18,475.28,-5.099999999999966,user_104,2026-02-19,in_progress,client_review,JIRA-47728,true,v1,2,-0.01084690969415961,0.5307769929364278,0.23410696266397577,47.95963673057517,47.44500504540868,12.23,-0.4170073589533905,2,0.2,medium_high
T01081,Client_F,P049,mid,Content,ticket,junior,4,1.0,medium,0,fixed,2025-12-17,2025-12-22,2.0,1,10.18,7.4,0.26,True,4,2,4.84,42.08,1038.91,367.02,671.8900000000001,user_018,2025-12-18,delivered,qa,JIRA-12022,unknown,v2,5,0.646725895409612,0.7269155206286837,0.47544204322200395,36.05304518664047,102.0540275049116,15.02,44.7330226364847,5,2.5,low_medium
T01082,Client_G,P012,high,Design,ad,junior,4,5.0,high,1,fixed,2025-11-27,2025-12-02,3.0,1,7.03,4.14,0.47,True,2,4,4.26,45.03,1370.4,384.15,986.25,user_110,2025-12-04,delivered,finalized,JIRA-65321,true,v2,5,0.7196803852889667,0.588904694167852,0.6059743954480796,54.64438122332859,194.93598862019914,11.29,87.35606731620904,5,1.6666666666666667,medium_high
T01083,Client_H,P024,mid,Media,ticket,mid,5,5.0,low,0,hourly,2025-11-12,2025-11-13,3.0,0,7.12,4.31,0.61,True,2,3,2.46,72.09,548.15,324.84,223.31,user_046,2025-11-17,in_progress,execution,JIRA-27411,false,v3,1,0.40738848855240356,0.6053370786516853,0.3455056179775281,45.62359550561797,76.98735955056179,9.58,23.310020876826723,1,0.3333333333333333,high
T01084,Client_B,P039,mid,Content,article,junior,2,4.0,medium,0,fixed,2025-11-18,2025-11-23,3.0,1,6.66,3.75,0.67,True,4,0,0.0,79.72,754.62,388.07,366.55,user_057,2025-11-22,review,finalized,JIRA-96763,false,v1,5,0.4857411677400546,0.5630630630630631,0.0,58.268768768768766,113.30630630630631,6.66,55.03753753753754,5,1.6666666666666667,high
T01085,Client_E,P029,high,Media,release,junior,1,2.0,low,0,fixed,2025-08-16,2025-08-21,2.0,1,13.63,8.2,0.11,False,2,0,1.18,69.68,1027.35,701.81,325.54,user_094,2025-08-18,delivered,briefing,JIRA-29897,false,v3,5,0.31687350951477106,0.6016140865737343,0.08657373440939103,51.490095377842984,75.37417461482023,14.81,21.98109385550304,5,2.5,low
T01086,Client_A,P045,low,Design,design,senior,3,1.0,low,0,hourly,2025-09-14,2025-09-18,7.0,0,11.56,7.35,0.22,True,5,2,0.0,56.416813760406924,963.36,740.7,222.66,user_070,2025-09-22,review,execution,JIRA-70541,false,final,4,0.2311285500747384,0.6358131487889273,0.0,64.07439446366782,83.33564013840831,11.56,19.261245674740483,4,0.5714285714285714,low_medium
T01087,Client_E,P060,low,SEO,release,junior,4,4.0,high,0,fixed,2026-02-25,2026-03-04,7.0,0,18.9,5.9,0.32,True,5,1,1.87,70.18,1516.77,887.01,629.76,user_005,2026-03-02,review,execution,JIRA-12111,false,v1,7,0.41519808540517017,0.3121693121693122,0.09894179894179896,46.93174603174604,80.25238095238096,20.77,30.320654790563314,7,1.0,low_medium
T01088,Client_D,P036,high,SEO,release,junior,2,2.0,medium,0,value_based,2025-09-08,2025-09-15,5.0,1,19.15,14.13,0.16,False,1,1,1.3250000000000002,61.69,1586.84,821.57,765.2699999999999,user_078,2025-09-12,draft,qa,JIRA-99259,true,v2,7,0.4822603413072521,0.7378590078328983,0.06919060052219322,42.90182767624022,82.86370757180157,20.474999999999998,37.37582417582417,7,1.4,low
T01089,Client_G,P031,low,Content,release,junior,4,2.0,low,0,fixed,2025-08-28,2025-09-01,3.0,1,11.52,6.61,0.59,True,7,1,2.65,72.17,1740.96,577.22,1163.74,user_091,2025-09-03,review,qa,,false,v1,4,0.6684472934472935,0.5737847222222223,0.2300347222222222,50.10590277777778,151.125,14.17,82.12702893436838,4,1.3333333333333333,medium_high
T01090,Client_E,P027,low,SEO,ticket,mid,3,4.0,medium,0,value_based,2025-10-02,2025-10-08,10.0,0,8.0,6.47,0.25,True,4,2,0.76,59.95,831.53,587.43,244.1,user_008,2025-10-09,review,qa,JIRA-35054,unknown,v3,6,0.2935552535687227,0.80875,0.095,73.42875,103.94125,8.76,27.865296803652967,6,0.6,low_medium
T01091,Client_F,P033,low,SEO,ad,mid,4,4.0,medium,0,fixed,2026-05-07,2026-05-11,5.0,0,8.58,5.89,0.34,True,2,1,1.76,65.74,932.63,468.45,464.18,user_012,2026-05-07,delivered,execution,JIRA-61393,unknown,v2,4,0.49771077490537513,0.6864801864801864,0.20512820512820512,54.59790209790209,108.69813519813519,10.34,44.89168278529981,4,0.8,low_medium
T01092,Client_B,P050,mid,Design,report,senior,2,3.0,low,0,fixed,2025-08-02,2025-08-07,5.0,0,11.77,6.16,0.12,False,2,1,18.93100554003879,64.01560345656918,1093.25,1071.47,21.779999999999973,user_108,2025-08-05,in_progress,client_review,JIRA-78769,false,v1,5,0.01992225017150695,0.5233644859813085,1.608411685644757,91.03398470688191,92.88445199660153,30.70100554003879,0.7094230178094829,5,1.0,low
T01093,Client_H,P037,high,SEO,release,senior,5,1.0,high,0,hourly,2026-03-30,2026-04-06,3.0,1,15.96,9.01,0.56,True,10,1,2.91,68.1,736.06,813.9,-77.84000000000003,user_067,2026-04-08,review,execution,JIRA-89140,false,v3,7,-0.1057522484580062,0.5645363408521303,0.18233082706766918,50.99624060150376,46.11904761904761,18.87,-4.125066242713303,7,2.3333333333333335,medium_high
T01094,Client_B,P015,mid,Content,ticket,junior,2,5.0,medium,0,fixed,2025-07-21,2025-07-24,3.0,0,4.83,3.09,0.57,True,0,1,2.45,63.61,725.92,317.46,408.46,user_023,2025-07-27,archived,qa,JIRA-45816,unknown,v1,3,0.5626790830945558,0.639751552795031,0.5072463768115942,65.72670807453416,150.29399585921323,7.28,56.107142857142854,3,1.0,medium_high
T01095,Client_T,P044,mid,Media,article,senior,5,5.0,medium,0,hourly,2025-10-25,2025-10-30,10.0,0,9.48,5.87,0.24,True,1,2,1.78,52.77,732.61,531.28,201.33000000000004,user_002,2025-11-02,delivered,briefing,JIRA-38176,true,final,5,0.27481197362853366,0.6191983122362869,0.18776371308016876,56.042194092826996,77.2795358649789,11.26,17.88010657193606,5,0.5,low_medium
T01096,Client_R,P038,high,Media,report,junior,2,3.0,medium,0,hourly,2025-12-13,2025-12-14,5.0,0,14.26,12.68,0.33,True,3,2,0.93,50.28,1306.62,827.9,478.7199999999999,user_004,2025-12-21,in_progress,execution,JIRA-91745,true,v1,1,0.3663804319542024,0.8892005610098177,0.06521739130434782,58.05750350631136,91.62833099579242,15.19,31.51547070441079,1,0.2,low_medium
T01097,Client_E,P003,mid,Design,release,mid,2,3.0,medium,0,fixed,2026-04-18,2026-04-22,2.0,1,15.26,8.29,0.39,True,5,1,0.63,70.77,1246.67,1069.16,177.51,user_077,2026-04-23,delivered,briefing,JIRA-65969,false,v1,4,0.14238731982000047,0.5432503276539973,0.04128440366972477,70.06290956749673,81.69528178243775,15.89,11.171176840780364,4,2.0,low_medium
T01098,Client_A,P041,mid,Design,release,junior,5,4.0,high,0,hourly,2025-10-08,2025-10-12,7.0,0,25.56,19.04,0.5,True,1,2,5.61,56.79,2546.43,1253.29,1293.14,user_116,2025-10-10,delivered,client_review,JIRA-18810,true,final,4,0.5078246800422553,0.7449139280125195,0.2194835680751174,49.03325508607199,99.6255868544601,31.169999999999998,41.486685915944825,4,0.5714285714285714,medium_high
T01099,Client_R,P042,high,SEO,report,senior,1,3.0,medium,1,fixed,2026-02-01,2026-02-06,3.0,1,10.86,10.86,0.17,False,1,0,2.28,68.43,703.02,1012.75,-309.73,user_060,2026-02-09,delivered,execution,JIRA-97499,false,v2,5,-0.44057068077721834,1.0,0.20994475138121546,93.25506445672193,64.73480662983425,13.139999999999999,-23.571537290715376,5,1.6666666666666667,low
T01100,Client_H,P020,mid,Design,article,senior,4,2.0,low,1,value_based,2026-04-10,2026-04-14,3.0,1,8.16,4.04,0.51,True,8,0,9.68,52.18,2123.87,575.67,1548.1999999999998,user_094,2026-04-10,in_progress,briefing,JIRA-56243,unknown,v3,4,0.7289523370074439,0.4950980392156863,1.1862745098039216,70.54779411764706,260.2781862745098,17.84,86.78251121076232,4,1.3333333333333333,medium_high
T01101,Client_H,P052,mid,Design,article,mid,4,4.0,medium,0,fixed,2025-08-04,2025-08-10,5.0,1,14.67,11.84,0.41,True,3,2,0.0,64.99,1195.87,658.54,537.3299999999999,user_003,2025-08-12,review,briefing,JIRA-45807,true,v1,6,0.44932141453502467,0.8070892978868439,0.0,44.89025221540559,81.51806407634628,14.67,36.62781186094069,6,1.2,medium_high
T01102,Client_A,P047,high,Media,design,mid,1,4.0,medium,0,fixed,2025-12-23,2025-12-29,5.0,1,12.0,8.64,0.4,True,2,1,2.11,75.06,731.46,502.08,229.38000000000005,user_066,2025-12-26,review,client_review,JIRA-92603,true,v2,6,0.31359199409400385,0.7200000000000001,0.1758333333333333,41.839999999999996,60.955000000000005,14.11,16.256555634301918,6,1.2,medium_high
T01103,Client_F,P021,mid,Media,release,junior,1,5.0,high,1,hourly,2025-07-21,2025-07-25,3.0,1,8.99,7.91,0.8,True,3,1,4.74,87.8,684.47,479.62,204.85,user_087,2025-07-29,review,client_review,,unknown,v3,4,0.29928265665405346,0.8798665183537263,0.5272525027808677,53.3503893214683,76.13681868743048,13.73,14.919883466860888,4,1.3333333333333333,very_high
T01104,Client_E,P012,mid,Content,design,junior,2,4.0,high,1,fixed,2025-08-14,2025-08-19,10.0,0,12.420123119015047,8.43,0.62,True,1,2,3.2,64.82,1214.73,708.08,506.65,user_088,2025-08-21,blocked,qa,JIRA-59201,false,v4,5,0.4170885711228009,0.6787372330547818,0.25764639926160166,57.01070699661091,97.80337830470168,15.620123119015048,32.435723850552314,5,0.5,high
T01105,Client_A,P021,mid,Media,ticket,mid,3,3.0,medium,0,hourly,2025-11-10,2025-11-14,7.0,0,12.88,11.33,0.44,True,1,0,2.28,75.96,1291.26,571.8,719.46,user_030,2025-11-16,in_progress,qa,JIRA-49675,true,v1,4,0.5571767111193718,0.8796583850931676,0.17701863354037264,44.39440993788819,100.2531055900621,15.16,47.45778364116095,4,0.5714285714285714,medium_high
T01106,Client_G,P049,high,SEO,ticket,senior,2,2.0,medium,0,fixed,2026-02-09,2026-02-15,3.0,1,7.67,3.99,0.18,False,4,0,4.01,61.22,865.46,537.44,328.02,user_097,2026-02-11,delivered,briefing,JIRA-56194,false,final,6,0.37901231714926165,0.5202086049543677,0.5228161668839635,70.07040417209909,112.83702737940027,11.68,28.08390410958904,6,2.0,low
T01107,Client_G,P022,mid,Design,ticket,senior,2,3.0,medium,0,hourly,2026-01-26,2026-01-30,2.0,1,4.75,2.21,0.32,True,0,0,0.98,80.31,239.65,330.51,-90.86,user_047,2026-01-26,delivered,finalized,JIRA-24039,unknown,v4,4,-0.37913624035051113,0.4652631578947368,0.2063157894736842,69.58105263157894,50.45263157894737,5.73,-15.856893542757415,4,2.0,low_medium
T01108,Client_C,P060,mid,Design,dev,mid,4,2.0,medium,0,hourly,2026-01-21,2026-01-24,2.0,1,11.26,4.89,0.56,True,1,2,0.0,55.94,485.09,551.39,-66.30000000000001,user_072,2026-01-30,review,briefing,JIRA-82778,false,v1,3,-0.13667566843266202,0.4342806394316163,0.0,48.96891651865009,43.08081705150977,11.26,-5.888099467140321,3,1.5,medium_high
T01109,Client_C,P025,high,Media,report,junior,4,1.0,medium,0,fixed,2025-07-15,2025-07-18,5.0,0,21.4,16.27,0.44,True,5,1,2.98,61.97,1698.27,1119.36,578.9100000000001,user_014,2025-07-17,in_progress,execution,JIRA-62180,unknown,final,3,0.3408821918776167,0.7602803738317757,0.13925233644859814,52.30654205607477,79.35841121495328,24.38,23.74528301886793,3,0.6,medium_high
T01110,Client_A,P040,high,Design,ad,mid,3,5.0,low,1,value_based,2025-09-09,2025-09-17,2.0,1,6.9,6.89,0.19,False,3,1,2.41,88.14,1466.51,518.99,947.52,user_112,2025-09-14,draft,client_review,JIRA-82896,false,v1,8,0.6461053794382582,0.998550724637681,0.3492753623188406,75.21594202898551,212.5376811594203,9.31,101.77443609022556,8,4.0,low
T01111,Client_G,P008,low,SEO,design,mid,2,4.0,medium,0,fixed,2025-07-01,2025-07-07,3.0,1,9.02,6.47,0.54,True,0,0,1.05,84.26,792.58,453.59,338.99000000000007,user_043,2025-07-07,delivered,finalized,JIRA-85650,true,v3,6,0.4277044588558884,0.7172949002217295,0.11640798226164081,50.287139689578716,87.86917960088692,10.07,33.66335650446872,6,2.0,medium_high
T01113,Client_H,P029,mid,SEO,report,senior,3,2.0,medium,0,hourly,2025-09-19,2025-09-22,2.0,1,11.59,11.51,0.09,False,2,0,2.53,72.22044548840468,1337.41,1076.01,261.4000000000001,user_095,2025-09-21,delivered,execution,JIRA-83336,false,final,3,0.1954524042739325,0.9930974978429681,0.21829163071613458,92.83951682484901,115.39344262295083,14.12,18.512747875354115,3,1.5,low
T01114,Client_H,P011,mid,SEO,ticket,mid,2,5.0,high,0,hourly,2026-04-16,2026-04-25,10.0,0,10.03,7.62,0.17,False,5,1,1.28,58.73,809.07,249.58,559.49,user_057,2026-04-25,in_progress,client_review,JIRA-33726,false,v2,9,0.6915223651847182,0.7597208374875375,0.127617148554337,24.883349950149555,80.66500498504487,11.309999999999999,49.4686118479222,9,0.9,low
T01115,Client_G,P009,low,Design,article,junior,1,5.0,high,0,fixed,2026-01-12,2026-01-18,3.0,1,3.64,2.41,0.71,True,3,0,0.92,80.44327939535582,500.65,153.57,347.08,user_062,2026-01-17,in_progress,qa,JIRA-93524,false,v1,6,0.6932587636073105,0.6620879120879121,0.25274725274725274,42.18956043956044,137.5412087912088,4.5600000000000005,76.11403508771929,6,2.0,high
T01116,Client_B,P002,mid,Content,ad,junior,2,2.0,low,0,hourly,2026-04-05,2026-04-12,3.0,1,10.36,5.72,0.08,False,3,0,3.13,87.18,555.11,427.49,127.62,user_001,2026-04-12,blocked,qa,,false,v1,7,0.2299003801048441,0.5521235521235521,0.30212355212355213,41.263513513513516,53.58204633204634,13.489999999999998,9.460340993328392,7,2.3333333333333335,low
T01117,Client_D,P047,mid,Content,ad,mid,3,5.0,medium,0,hourly,2026-01-21,2026-01-24,5.0,0,9.34,7.58,0.55,True,6,0,1.27,78.19,642.33,654.42,-12.089999999999918,user_002,2026-01-26,draft,execution,JIRA-66067,false,v3,3,-0.018822100789313775,0.8115631691648822,0.13597430406852248,70.06638115631691,68.77194860813705,10.61,-1.1394910461828387,3,0.6,medium_high
T01118,Client_B,P057,high,Media,article,mid,2,3.0,medium,0,fixed,2025-10-30,2025-11-03,3.0,1,9.41,6.57,0.37,True,1,1,1.95,77.3,995.56,622.77,372.79,user_038,2025-11-06,in_progress,client_review,JIRA-62522,true,v3,4,0.37445256940817234,0.6981934112646121,0.20722635494155153,66.1817215727949,105.798087141339,11.36,32.81602112676057,4,1.3333333333333333,low_medium
T01119,Client_U,P060,high,SEO,report,junior,3,4.0,medium,0,fixed,2025-12-22,2025-12-28,5.0,1,9.18,5.44,0.49,True,2,1,0.0,75.33,1252.08,312.58,939.5,user_093,2025-12-26,delivered,execution,JIRA-38777,true,v2,6,0.7503514152450323,0.5925925925925927,0.0,34.050108932461875,136.39215686274508,9.18,102.34204793028323,6,1.2,medium_high
T01120,Client_H,P047,mid,Design,design,senior,3,4.0,medium,0,value_based,2025-11-25,2025-11-27,3.0,0,21.13,15.58,0.09,False,1,0,0.87,80.23,1578.48,1782.11,-203.62999999999988,user_091,2025-11-28,archived,briefing,JIRA-54122,unknown,v3,2,-0.1290038518068014,0.7373402744912447,0.04117368670137246,84.34027449124467,74.70326549929011,22.0,-9.255909090909086,2,0.6666666666666666,low
T01121,Client_C,P041,low,Design,article,mid,3,3.0,low,0,hourly,2025-11-25,2025-11-29,5.0,0,16.65,14.83,0.2,True,1,1,0.87,77.85,1516.06,1229.12,286.94000000000005,user_064,2025-11-28,archived,client_review,JIRA-56541,false,v2,4,0.1892669155574318,0.8906906906906907,0.05225225225225226,73.82102102102102,91.05465465465466,17.52,16.377853881278543,4,0.8,low_medium
T01122,Client_G,P023,high,Design,release,junior,1,1.0,medium,1,fixed,2025-08-25,2025-09-01,2.0,1,16.68,11.85,0.24,True,1,1,6.27,52.29,460.95,1013.3,-552.3499999999999,user_072,2025-08-30,archived,qa,JIRA-96024,false,v1,7,-1.1982861481722529,0.710431654676259,0.37589928057553956,60.749400479616305,27.634892086330936,22.95,-24.06753812636165,7,3.5,low_medium
T01123,Client_F,P002,low,Design,report,junior,4,4.0,low,1,fixed,2025-08-30,2025-09-03,10.0,0,21.62,18.52,0.3,True,5,1,1.73,70.63,1470.88,1181.8,289.0800000000001,user_073,2025-08-31,in_progress,client_review,JIRA-51261,false,v2,4,0.19653540737517683,0.856614246068455,0.08001850138760407,54.66234967622571,68.03330249768733,23.35,12.38029978586724,4,0.4,low_medium
T01124,Client_D,P055,mid,Design,ad,senior,4,2.0,medium,0,value_based,2025-09-24,2025-09-27,7.0,0,13.78,10.01,0.5,True,5,3,2.98,56.63,1533.3,1048.98,484.32,user_016,2025-09-30,delivered,execution,JIRA-83497,true,v2,3,0.315867736255136,0.7264150943396227,0.216255442670537,76.1233671988389,111.2699564586357,16.759999999999998,28.897374701670646,3,0.42857142857142855,medium_high
T01125,Client_C,P050,high,Design,ticket,junior,2,2.0,medium,0,value_based,2025-08-12,2025-08-13,2.0,0,5.33,3.36,0.53,True,1,2,1.3250000000000002,67.49,885.34,247.09,638.25,user_026,2025-08-13,in_progress,qa,JIRA-48609,true,v1,1,0.7209094811033049,0.6303939962476548,0.2485928705440901,46.35834896810506,166.10506566604127,6.655,95.9053343350864,1,0.5,medium_high
T01126,Client_G,P045,mid,Content,ticket,senior,3,4.0,low,0,hourly,2026-04-05,2026-04-10,7.0,0,8.7,3.58,0.17,False,0,0,0.94,75.68,373.73,695.34,-321.61,user_018,2026-04-05,delivered,finalized,JIRA-61036,unknown,v3,5,-0.8605410322960426,0.4114942528735633,0.10804597701149425,79.9241379310345,42.95747126436782,9.639999999999999,-33.36203319502075,5,0.7142857142857143,low
T01127,Client_C,P013,high,Design,ad,senior,2,3.0,medium,0,fixed,2025-08-01,2025-08-05,10.0,0,10.06,6.53,0.15,False,3,0,1.1,74.4075379203693,811.73,606.74,204.99,user_089,2025-08-01,draft,execution,JIRA-71458,false,v2,4,0.2525347098173038,0.6491053677932406,0.10934393638170975,60.312127236580515,80.68886679920477,11.16,18.368279569892472,4,0.4,low
T01128,Client_B,P008,high,Content,design,junior,4,5.0,low,1,hourly,2025-12-28,2026-01-03,3.0,1,8.48,6.84,0.77,True,0,4,2.41,65.57,759.75,363.02,396.73,user_055,2026-01-03,review,finalized,JIRA-44877,true,final,6,0.5221849292530438,0.8066037735849056,0.2841981132075472,42.80896226415094,89.59316037735849,10.89,36.43067033976125,6,2.0,high
T01129,Client_A,P009,mid,Content,release,mid,3,3.0,high,0,fixed,2025-12-01,2025-12-06,3.0,1,17.28,10.41,0.26,True,4,0,1.48,73.34360049952554,1655.56,1229.41,426.1499999999999,user_087,2025-12-05,in_progress,qa,JIRA-43606,true,v1,5,0.2574053492473845,0.6024305555555555,0.08564814814814814,71.14641203703704,95.80787037037037,18.76,22.715884861407243,5,1.6666666666666667,low_medium
T01130,Client_B,P028,mid,Design,release,senior,5,2.0,medium,0,hourly,2025-07-04,2025-07-07,5.0,0,34.04,19.86,0.37,True,3,1,2.51,75.02,1916.01,1745.17,170.83999999999992,user_087,2025-07-05,review,briefing,JIRA-22839,unknown,v1,3,0.08916446156335296,0.5834312573443008,0.07373678025851939,51.26821386603996,56.28701527614571,36.55,4.674145006839943,3,0.6,low_medium
T01131,Client_B,P009,low,SEO,report,junior,1,3.0,low,1,fixed,2026-01-20,2026-01-25,3.0,1,3.85,3.33,0.47,True,2,0,1.23,66.59,358.76,184.81,173.95,user_032,2026-01-20,in_progress,execution,,unknown,v2,5,0.4848645333927974,0.8649350649350649,0.3194805194805195,48.0025974025974,93.18441558441558,5.08,34.24212598425196,5,1.6666666666666667,medium_high
T01132,Client_D,P053,low,Design,report,senior,3,4.0,medium,0,hourly,2025-09-16,2025-09-21,3.0,1,9.66,7.8,0.1,False,4,0,0.0,74.22,863.03,735.55,127.48000000000002,user_074,2025-09-22,in_progress,execution,JIRA-45836,false,v2,5,0.1477121305168998,0.8074534161490683,0.0,76.14389233954451,89.34057971014492,9.66,13.196687370600415,5,1.6666666666666667,low
T01133,Client_G,P024,high,Media,article,mid,2,3.0,medium,0,value_based,2026-02-27,2026-03-01,5.0,0,13.22,13.22,0.47,True,2,0,2.3,73.23,1172.23,636.69,535.54,user_113,2026-03-01,delivered,execution,JIRA-92588,true,v3,2,0.4568557365022222,1.0,0.1739788199697428,48.16111951588503,88.67095310136158,15.52,34.50644329896907,2,0.4,medium_high
T01134,Client_A,P029,low,SEO,report,mid,2,2.0,low,0,hourly,2026-03-14,2026-03-20,5.0,1,20.79,14.8,0.31,True,1,1,1.34,70.73,1241.64,1437.02,-195.37999999999988,user_025,2026-03-22,review,client_review,JIRA-74362,true,v4,6,-0.15735639960052822,0.7118807118807119,0.06445406445406446,69.12073112073112,59.72294372294373,22.13,-8.828739267962037,6,1.2,low_medium
